vehicle_age,km_driven,mileage,engine,seats,selling_price,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual,brand_encoded,model_encoded
5,120000,24.3,1248,5,664000,1.0,0.0,0.0,0.0,1.0,4992,295
4,15200,17.5,1199,5,781000,0.0,0.0,0.0,1.0,1.0,1485,101
6,70000,20.4,1197,5,428000,0.0,0.0,0.0,1.0,1.0,4992,781
6,82000,28.4,1248,5,555000,1.0,0.0,0.0,0.0,1.0,4992,781
4,15996,23.1,998,5,450000,0.0,0.0,0.0,1.0,0.0,4992,237
2,25000,18.6,1197,5,770000,0.0,0.0,0.0,1.0,1.0,2982,906
17,48500,18.9,998,5,110000,0.0,0.0,0.0,1.0,1.0,4992,717
4,44000,13.68,2393,7,2100000,1.0,0.0,0.0,0.0,1.0,793,545
6,44300,16.93,1197,5,625000,0.0,0.0,0.0,1.0,0.0,620,247
6,28375,26.59,1248,5,475000,1.0,0.0,0.0,0.0,1.0,4992,890
9,29548,17.5,1298,5,330000,0.0,0.0,0.0,1.0,1.0,4992,890
2,15000,23.01,999,5,400000,0.0,0.0,0.0,1.0,1.0,536,306
5,39000,20.51,998,5,395000,0.0,0.0,0.0,1.0,0.0,4992,717
6,52000,18.12,1995,5,1850000,1.0,0.0,0.0,0.0,0.0,439,118
5,40000,24.3,1248,5,680000,1.0,0.0,0.0,0.0,1.0,4992,295
11,72000,9.3,2771,5,385000,0.0,0.0,0.0,1.0,0.0,334,93
5,59265,19.81,1086,5,350000,0.0,0.0,0.0,1.0,1.0,2982,410
13,44000,18.9,1061,5,165000,0.0,0.0,0.0,1.0,1.0,4992,717
5,40000,19.3,1248,5,675000,1.0,0.0,0.0,0.0,1.0,4992,890
5,70000,22.0,1197,5,525000,0.0,0.0,0.0,1.0,1.0,4992,781
4,58000,25.2,1248,5,625000,1.0,0.0,0.0,0.0,1.0,4992,781
4,9653,18.6,1197,5,560000,0.0,0.0,0.0,1.0,1.0,2982,906
5,31000,32.26,998,4,325000,0.0,0.0,0.0,0.0,1.0,4992,778
10,30680,23.0,1396,5,318000,1.0,0.0,0.0,0.0,1.0,2982,906
3,20067,21.63,998,5,410000,0.0,0.0,0.0,1.0,1.0,4992,237
6,82250,28.4,1248,5,525000,1.0,0.0,0.0,0.0,1.0,4992,781
6,49000,18.9,1197,5,490000,0.0,0.0,0.0,1.0,0.0,2982,580
4,58000,20.85,1197,5,725000,0.0,0.0,0.0,1.0,1.0,4992,890
1,34000,18.56,1995,5,3500000,1.0,0.0,0.0,0.0,0.0,439,23
2,19000,11.36,2755,7,1900000,1.0,0.0,0.0,0.0,0.0,793,545
4,48000,18.9,1197,5,550000,0.0,0.0,0.0,1.0,1.0,2982,580
4,28221,22.0,1197,5,680000,0.0,0.0,0.0,1.0,1.0,4992,890
9,84000,23.0,1396,5,360000,1.0,0.0,0.0,0.0,1.0,2982,906
2,20000,19.5,1199,5,825000,0.0,0.0,0.0,1.0,1.0,1485,362
12,81000,19.81,1086,5,190000,0.0,0.0,0.0,1.0,1.0,2982,410
11,70000,19.3,1248,5,325000,1.0,0.0,0.0,0.0,1.0,4992,890
8,13000,20.92,998,5,215000,0.0,0.0,0.0,1.0,1.0,4992,778
6,80000,26.0,1498,5,760000,1.0,0.0,0.0,0.0,1.0,1485,757
9,47000,19.2,1197,5,395000,0.0,0.0,0.0,1.0,0.0,2982,410
7,106380,20.6,1968,5,750000,1.0,0.0,0.0,0.0,1.0,334,59
5,23000,21.4,1197,5,650000,0.0,0.0,0.0,1.0,0.0,4992,364
5,55000,25.83,1498,5,575000,1.0,0.0,0.0,0.0,1.0,790,271
6,52000,22.74,796,5,320000,0.0,0.0,0.0,1.0,1.0,4992,778
3,35512,22.32,1582,5,885000,1.0,0.0,0.0,0.0,1.0,2982,492
5,49000,17.8,1497,5,645000,0.0,0.0,0.0,1.0,1.0,1485,757
10,58000,20.88,1196,5,295000,0.0,0.0,0.0,0.0,1.0,4992,125
4,60000,23.1,998,5,530000,0.0,0.0,0.0,1.0,0.0,4992,237
2,30000,21.4,1197,5,675000,0.0,0.0,0.0,1.0,1.0,4992,364
12,126950,12.8,2494,7,775000,1.0,0.0,0.0,0.0,1.0,793,545
7,40000,19.3,1968,5,915000,1.0,0.0,0.0,0.0,0.0,334,59
3,20900,24.3,1248,5,995000,1.0,0.0,0.0,0.0,0.0,4992,295
4,54000,18.6,1197,5,730000,0.0,0.0,0.0,1.0,1.0,2982,906
9,65000,22.07,1199,5,365000,1.0,0.0,0.0,0.0,1.0,620,373
3,18000,21.4,1197,5,760000,0.0,0.0,0.0,1.0,0.0,4992,364
11,64000,8.77,4395,5,1499000,0.0,0.0,0.0,1.0,0.0,439,37
3,60000,24.3,1248,5,1050000,1.0,0.0,0.0,0.0,0.0,4992,295
7,76000,23.4,1248,5,540000,1.0,0.0,0.0,0.0,1.0,4992,890
3,35000,24.04,999,5,375000,0.0,0.0,0.0,1.0,0.0,536,306
6,52627,24.0,1120,5,370000,1.0,0.0,0.0,0.0,1.0,2982,580
4,100000,24.7,796,5,310000,0.0,0.0,0.0,1.0,1.0,4992,778
2,24000,21.5,1497,5,900000,1.0,0.0,0.0,0.0,1.0,430,85
6,51118,23.1,998,5,450000,0.0,0.0,0.0,1.0,0.0,4992,237
9,67000,20.77,1248,7,585000,1.0,0.0,0.0,0.0,1.0,4992,343
3,25000,19.0,1194,5,650000,0.0,0.0,0.0,1.0,1.0,790,33
5,38400,22.7,799,5,295000,0.0,0.0,0.0,1.0,1.0,170,75
10,55845,20.36,1197,5,350000,0.0,0.0,0.0,1.0,1.0,2982,410
10,65000,22.32,1582,5,445000,1.0,0.0,0.0,0.0,1.0,2982,492
9,36905,17.0,1497,5,585000,0.0,0.0,0.0,1.0,1.0,1485,757
5,30000,22.7,799,5,170000,0.0,0.0,0.0,1.0,1.0,170,75
4,40800,17.05,1995,5,2700000,1.0,0.0,0.0,0.0,0.0,439,54
7,35000,13.0,2987,5,2575000,0.0,0.0,0.0,1.0,0.0,337,37
4,80000,24.52,1248,7,725000,1.0,0.0,0.0,0.0,1.0,4992,343
3,11297,24.7,1498,5,720000,1.0,0.0,0.0,0.0,1.0,1485,362
5,70000,18.0,1198,5,550000,0.0,0.0,0.0,1.0,1.0,1485,362
4,25565,21.4,1197,5,610000,0.0,0.0,0.0,1.0,1.0,4992,364
6,120000,12.99,2494,8,1450000,1.0,0.0,0.0,0.0,1.0,793,545
5,23000,17.01,1591,5,625000,0.0,0.0,0.0,1.0,1.0,2982,492
6,110000,20.0,1399,5,380000,1.0,0.0,0.0,0.0,1.0,790,271
9,155000,21.14,1498,5,340000,1.0,0.0,0.0,0.0,1.0,334,182
9,100000,19.1,1197,5,300000,0.0,0.0,0.0,1.0,1.0,4992,890
9,73615,15.1,2179,7,625000,1.0,0.0,0.0,0.0,1.0,1011,330
5,35000,18.12,1995,5,3750000,1.0,0.0,0.0,0.0,0.0,439,118
5,55202,18.88,1995,5,2900000,1.0,0.0,0.0,0.0,0.0,439,152
5,22169,23.1,998,5,490000,0.0,0.0,0.0,1.0,0.0,4992,237
7,40000,22.32,1582,5,525000,1.0,0.0,0.0,0.0,1.0,2982,492
9,42981,22.32,1582,5,495000,1.0,0.0,0.0,0.0,0.0,2982,492
3,36000,17.6,2179,7,1600000,1.0,0.0,0.0,0.0,1.0,430,41
2,40000,26.1,1498,5,650000,1.0,0.0,0.0,0.0,1.0,790,65
4,70000,20.51,998,5,400000,0.0,0.0,0.0,1.0,0.0,4992,717
8,90000,22.9,1248,5,430000,1.0,0.0,0.0,0.0,1.0,4992,781
6,120000,22.54,1396,5,650000,1.0,0.0,0.0,0.0,1.0,2982,906
6,70100,27.3,1498,5,595000,1.0,0.0,0.0,0.0,1.0,1485,175
3,28000,22.37,2487,5,3990000,0.0,0.0,0.0,1.0,0.0,10,6
6,40000,19.34,1462,7,675000,0.0,0.0,0.0,1.0,1.0,4992,343
5,52000,20.73,1373,5,650000,0.0,0.0,0.0,1.0,1.0,4992,346
5,82706,22.77,1498,5,875000,1.0,0.0,0.0,0.0,1.0,790,374
4,83000,25.2,1248,5,630000,1.0,0.0,0.0,0.0,1.0,4992,781
9,48900,14.84,2143,5,1395000,1.0,0.0,0.0,0.0,0.0,337,118
3,20306,15.1,2179,7,1899000,1.0,0.0,0.0,0.0,0.0,1011,330
9,43940,19.81,1086,5,245000,0.0,0.0,0.0,1.0,1.0,2982,410
4,140000,18.9,1197,5,380000,0.0,0.0,0.0,1.0,1.0,2982,580
2,30000,16.0,1368,5,1600000,0.0,0.0,0.0,1.0,0.0,41,39
6,93292,19.64,1461,5,690000,1.0,0.0,0.0,0.0,1.0,536,218
11,60000,16.95,1197,5,375000,0.0,0.0,0.0,1.0,0.0,2982,410
6,65000,14.69,2993,5,2600000,1.0,0.0,0.0,0.0,0.0,439,118
7,77000,20.77,1248,7,640000,1.0,0.0,0.0,0.0,1.0,4992,343
4,35000,20.89,1197,5,575000,0.0,0.0,0.0,1.0,1.0,4992,73
9,68000,19.01,1461,5,375000,1.0,0.0,0.0,0.0,1.0,536,218
3,40000,17.4,1497,5,850000,0.0,0.0,0.0,1.0,1.0,1485,757
5,80000,20.85,1197,5,450000,0.0,0.0,0.0,1.0,1.0,4992,890
4,8000,22.0,1197,5,645000,0.0,0.0,0.0,1.0,1.0,4992,890
4,26000,20.73,1373,5,775000,0.0,0.0,0.0,1.0,1.0,4992,346
5,42700,21.4,1197,5,610000,0.0,0.0,0.0,1.0,1.0,4992,364
7,52000,12.7,2179,5,2400000,1.0,0.0,0.0,0.0,0.0,51,51
5,30000,18.7,1199,5,600000,0.0,0.0,0.0,1.0,1.0,1485,175
6,72000,20.77,1248,7,786000,1.0,0.0,0.0,0.0,1.0,4992,343
6,70000,20.14,1498,5,425000,1.0,0.0,0.0,0.0,1.0,620,373
2,37000,16.5,1493,7,950000,1.0,0.0,0.0,0.0,1.0,1011,211
11,50000,10.13,3498,5,1751000,0.0,0.0,0.0,1.0,0.0,337,37
5,99110,16.0,2179,7,1180000,1.0,0.0,0.0,0.0,0.0,1011,330
5,53500,25.83,1498,5,575000,1.0,0.0,0.0,0.0,1.0,790,65
3,13868,13.1,1997,5,3200000,0.0,0.0,0.0,1.0,0.0,1485,28
8,94952,20.36,1197,5,395000,0.0,0.0,0.0,1.0,1.0,2982,410
3,15000,19.27,2143,5,3200000,1.0,0.0,0.0,0.0,0.0,337,118
8,30000,18.9,998,5,285000,0.0,0.0,0.0,1.0,1.0,4992,717
10,20000,18.9,998,5,250000,0.0,0.0,0.0,1.0,1.0,4992,717
3,100000,17.3,1497,8,680000,1.0,0.0,0.0,0.0,1.0,1011,24
8,64000,22.7,1498,5,525000,1.0,0.0,0.0,0.0,1.0,790,374
5,35000,15.85,1499,5,670000,0.0,0.0,0.0,1.0,1.0,790,374
3,9339,18.78,999,5,750000,0.0,0.0,0.0,1.0,1.0,620,373
11,40000,13.6,2523,7,380000,1.0,0.0,0.0,0.0,1.0,1011,211
7,57258,25.8,1498,5,375000,1.0,0.0,0.0,0.0,1.0,1485,362
6,39048,18.9,1197,5,530000,0.0,0.0,0.0,1.0,1.0,2982,580
3,22000,24.3,1248,5,890000,1.0,0.0,0.0,0.0,1.0,4992,295
7,98300,17.11,1968,5,1350000,1.0,0.0,0.0,0.0,0.0,192,99
3,11128,17.5,1373,7,875000,0.0,0.0,0.0,0.0,1.0,4992,343
4,46871,24.7,796,5,279000,0.0,0.0,0.0,1.0,1.0,4992,778
6,60000,26.59,1248,5,615000,1.0,0.0,0.0,0.0,1.0,4992,890
5,100000,13.68,2393,8,1495000,1.0,0.0,0.0,0.0,1.0,793,545
4,50000,28.4,1248,5,600000,1.0,0.0,0.0,0.0,1.0,4992,890
4,55000,11.1,2354,5,1750000,0.0,0.0,0.0,1.0,0.0,1485,28
9,110000,19.3,1248,5,325000,1.0,0.0,0.0,0.0,1.0,4992,890
4,51234,24.52,1248,7,881000,1.0,0.0,0.0,0.0,1.0,4992,343
6,90000,16.36,2179,5,2500000,1.0,0.0,0.0,0.0,0.0,59,52
0,5000,21.7,998,5,500000,0.0,0.0,0.0,1.0,1.0,4992,13
8,120000,19.01,1461,5,350000,1.0,0.0,0.0,0.0,1.0,536,218
6,55000,26.2,998,5,295000,0.0,0.0,0.0,0.0,1.0,4992,717
6,50000,15.37,1196,5,335000,0.0,0.0,0.0,1.0,1.0,4992,125
12,80000,16.8,1497,5,281000,0.0,0.0,0.0,1.0,0.0,1485,757
4,60000,11.36,2755,7,1800000,1.0,0.0,0.0,0.0,0.0,793,545
9,69934,15.4,2179,8,478000,1.0,0.0,0.0,0.0,1.0,1011,273
4,15000,17.5,1199,5,650000,0.0,0.0,0.0,1.0,1.0,1485,101
9,90000,11.57,2179,7,330000,1.0,0.0,0.0,0.0,1.0,430,100
11,156000,19.3,1248,5,360000,1.0,0.0,0.0,0.0,1.0,4992,890
3,25000,17.8,1198,5,650000,0.0,0.0,0.0,1.0,1.0,1485,362
2,15000,19.01,1462,7,1045000,0.0,0.0,0.0,1.0,1.0,4992,343
6,35000,20.51,998,5,295000,0.0,0.0,0.0,1.0,1.0,4992,717
8,70000,23.4,1248,5,300000,1.0,0.0,0.0,0.0,1.0,4992,890
5,51000,20.4,1197,5,525000,0.0,0.0,0.0,1.0,1.0,4992,781
4,60000,18.9,1197,5,380000,0.0,0.0,0.0,1.0,1.0,2982,580
5,50125,19.0,1197,5,640000,0.0,0.0,0.0,1.0,1.0,4992,890
9,90000,23.0,1396,5,500000,1.0,0.0,0.0,0.0,1.0,2982,906
2,30000,15.37,1196,5,345000,0.0,0.0,0.0,1.0,1.0,4992,125
4,49000,17.5,1373,7,775000,0.0,0.0,0.0,0.0,1.0,4992,343
4,24000,20.89,1197,5,545000,0.0,0.0,0.0,1.0,0.0,4992,73
3,39000,21.14,1498,5,835000,1.0,0.0,0.0,0.0,1.0,334,182
10,71000,16.8,1497,5,325000,0.0,0.0,0.0,1.0,1.0,1485,757
3,19000,22.0,1197,5,695000,0.0,0.0,0.0,1.0,0.0,4992,781
5,58000,17.4,1497,5,700000,0.0,0.0,0.0,1.0,1.0,1485,757
2,20000,21.21,1197,5,632000,0.0,0.0,0.0,1.0,1.0,4992,890
8,63500,17.2,1968,5,731000,1.0,0.0,0.0,0.0,0.0,334,93
4,30000,17.6,2179,7,1250000,1.0,0.0,0.0,0.0,1.0,430,41
3,47000,17.6,2179,7,1200000,1.0,0.0,0.0,0.0,0.0,430,41
7,60000,18.9,1197,5,396000,0.0,0.0,0.0,1.0,1.0,2982,580
7,165000,24.0,1120,5,416000,1.0,0.0,0.0,0.0,1.0,2982,580
9,77775,19.3,1248,5,450000,1.0,0.0,0.0,0.0,1.0,4992,890
4,60000,27.39,1248,5,700000,1.0,0.0,0.0,0.0,1.0,4992,364
4,17550,19.67,1582,5,1335000,1.0,0.0,0.0,0.0,1.0,2982,336
7,76000,17.68,1968,5,2150000,1.0,0.0,0.0,0.0,0.0,192,64
7,66000,18.56,1995,5,2150000,1.0,0.0,0.0,0.0,0.0,439,23
5,59000,14.67,1798,5,1850000,0.0,0.0,0.0,1.0,0.0,334,93
5,47000,28.09,1248,5,725000,1.0,0.0,0.0,0.0,1.0,4992,346
6,110000,12.55,2982,7,2200000,1.0,0.0,0.0,0.0,0.0,793,187
6,40000,17.4,1497,5,800000,0.0,0.0,0.0,1.0,1.0,1485,757
5,60000,23.1,998,5,470000,0.0,0.0,0.0,1.0,0.0,4992,237
10,80000,19.71,2143,5,1090000,1.0,0.0,0.0,0.0,0.0,337,118
3,9300,18.6,1197,5,675000,0.0,0.0,0.0,1.0,1.0,2982,906
4,29244,11.36,2755,7,1765000,1.0,0.0,0.0,0.0,0.0,793,545
6,75000,23.95,998,5,265000,0.0,0.0,0.0,1.0,1.0,4992,778
3,29303,23.8,1499,5,665000,1.0,0.0,0.0,0.0,1.0,790,33
3,50000,23.95,998,5,390000,0.0,0.0,0.0,1.0,1.0,4992,778
6,89000,15.1,2179,7,1235000,1.0,0.0,0.0,0.0,1.0,1011,330
7,99220,19.3,1968,5,970000,1.0,0.0,0.0,0.0,0.0,334,59
9,177000,22.32,1582,5,350000,1.0,0.0,0.0,0.0,1.0,2982,492
5,44000,26.6,998,5,375000,0.0,0.0,0.0,0.0,1.0,4992,717
3,10000,19.0,1199,5,755000,0.0,0.0,0.0,1.0,0.0,1485,362
4,26000,21.01,1197,5,749000,0.0,0.0,0.0,1.0,1.0,4992,364
5,35000,23.95,998,5,280000,0.0,0.0,0.0,1.0,1.0,4992,778
6,38000,18.9,1197,5,459000,0.0,0.0,0.0,1.0,1.0,2982,580
5,27500,20.85,1197,5,500000,0.0,0.0,0.0,1.0,1.0,4992,890
6,150000,21.19,1396,5,620000,1.0,0.0,0.0,0.0,1.0,2982,906
8,40147,28.4,1248,5,520000,1.0,0.0,0.0,0.0,1.0,4992,781
4,44500,28.4,1248,5,750000,1.0,0.0,0.0,0.0,1.0,4992,890
6,56000,25.8,1498,5,474000,1.0,0.0,0.0,0.0,1.0,1485,362
1,1900,16.5,1799,5,2150000,0.0,0.0,0.0,1.0,0.0,1485,59
6,81465,18.6,1197,5,490000,0.0,0.0,0.0,1.0,1.0,2982,906
8,149028,20.5,1598,5,273000,1.0,0.0,0.0,0.0,1.0,334,182
5,138000,19.87,1461,5,578000,1.0,0.0,0.0,0.0,1.0,536,218
9,60000,18.6,1197,5,300000,0.0,0.0,0.0,1.0,1.0,4992,781
4,40000,23.9,1582,5,950000,1.0,0.0,0.0,0.0,1.0,2982,492
12,87000,16.9,1497,5,299000,0.0,0.0,0.0,1.0,1.0,1485,757
9,120000,20.0,1399,5,250000,1.0,0.0,0.0,0.0,1.0,790,271
6,94000,19.3,1248,5,650000,1.0,0.0,0.0,0.0,1.0,4992,890
4,10000,25.6,1498,5,1100000,1.0,0.0,0.0,0.0,1.0,1485,757
10,64690,16.55,1968,5,890000,1.0,0.0,0.0,0.0,0.0,192,99
2,40000,10.91,3198,7,3200000,1.0,0.0,0.0,0.0,0.0,790,47
6,100000,20.77,1248,7,740000,1.0,0.0,0.0,0.0,1.0,4992,343
4,60000,20.89,1197,5,530000,0.0,0.0,0.0,1.0,1.0,4992,73
5,32143,15.97,2993,5,4599000,1.0,0.0,0.0,0.0,0.0,439,25
5,56400,19.87,1461,5,650000,1.0,0.0,0.0,0.0,1.0,536,218
5,68000,19.3,1248,5,465000,1.0,0.0,0.0,0.0,1.0,4992,890
2,10000,17.4,1197,5,780000,0.0,0.0,0.0,1.0,0.0,2982,906
7,225000,22.32,1582,5,495000,1.0,0.0,0.0,0.0,1.0,2982,492
5,36799,18.56,1995,5,3985000,1.0,0.0,0.0,0.0,0.0,439,23
14,80000,13.93,2179,7,350000,1.0,0.0,0.0,0.0,1.0,430,100
11,110000,15.37,1196,7,180000,0.0,0.0,0.0,1.0,1.0,4992,125
9,70000,19.0,1086,5,285000,0.0,0.0,1.0,0.0,1.0,2982,410
6,33000,16.47,1198,5,615000,0.0,0.0,0.0,1.0,1.0,620,373
4,57000,23.01,999,5,425000,0.0,0.0,0.0,1.0,1.0,536,306
7,43000,23.1,998,5,375000,0.0,0.0,0.0,1.0,1.0,4992,237
5,57000,17.19,1197,5,590000,0.0,0.0,0.0,1.0,1.0,2982,906
5,110000,24.0,1120,5,480000,1.0,0.0,0.0,0.0,1.0,2982,580
11,147500,13.5,2987,5,1385000,1.0,0.0,0.0,0.0,0.0,337,37
8,70000,22.9,1248,5,530000,1.0,0.0,0.0,0.0,1.0,4992,781
2,2700,14.4,1598,5,1000000,0.0,0.0,0.0,1.0,0.0,620,247
1,8600,24.3,1248,5,1008000,1.0,0.0,0.0,0.0,1.0,4992,295
4,36000,24.3,1248,5,895000,1.0,0.0,0.0,0.0,1.0,4992,295
4,21918,22.7,799,5,269000,0.0,0.0,0.0,1.0,1.0,170,75
4,91346,15.04,2755,7,2950000,1.0,0.0,0.0,0.0,0.0,793,187
4,36000,16.0,1997,7,1400000,1.0,0.0,0.0,0.0,0.0,1011,330
3,35000,16.36,2179,7,1200000,1.0,0.0,0.0,0.0,1.0,1011,273
12,124000,17.8,1248,5,340000,1.0,0.0,0.0,0.0,1.0,4992,781
7,63063,20.5,1598,5,495000,1.0,0.0,0.0,0.0,1.0,334,182
2,9000,22.48,1995,5,5000000,1.0,0.0,0.0,0.0,0.0,439,118
3,50000,25.17,799,5,250000,0.0,0.0,0.0,1.0,1.0,536,306
9,16000,19.81,1086,5,275000,0.0,0.0,0.0,1.0,1.0,2982,410
4,20700,33.44,796,4,381000,0.0,0.0,0.0,0.0,1.0,4992,778
5,56000,33.54,998,5,360000,0.0,0.0,0.0,0.0,1.0,4992,717
10,74000,15.1,2179,7,770000,1.0,0.0,0.0,0.0,1.0,1011,330
2,20000,17.0,1591,5,995000,0.0,0.0,0.0,1.0,1.0,2982,492
6,30000,18.9,1197,5,495000,0.0,0.0,0.0,1.0,1.0,2982,580
2,20214,21.01,1197,5,725000,0.0,0.0,0.0,1.0,1.0,4992,364
7,100000,23.4,1248,5,365000,1.0,0.0,0.0,0.0,1.0,4992,890
4,95000,17.03,1373,7,600000,0.0,0.0,0.0,1.0,0.0,4992,343
4,23000,20.68,1995,5,2850000,1.0,0.0,0.0,0.0,0.0,439,54
8,34294,25.8,1498,5,425000,1.0,0.0,0.0,0.0,1.0,1485,362
5,27275,17.4,1497,5,850000,0.0,0.0,0.0,1.0,1.0,1485,757
4,87000,13.68,2393,8,1835000,1.0,0.0,0.0,0.0,1.0,793,545
7,56000,19.64,1461,5,525000,1.0,0.0,0.0,0.0,1.0,536,218
11,25000,18.9,998,5,175000,0.0,0.0,0.0,1.0,1.0,4992,717
6,50000,16.36,2179,5,3000000,1.0,0.0,0.0,0.0,0.0,59,52
3,6500,30.48,1086,5,525000,0.0,0.0,0.0,0.0,1.0,2982,139
4,30000,23.01,999,5,340000,0.0,0.0,0.0,1.0,1.0,536,306
6,35000,23.1,998,5,450000,0.0,0.0,0.0,1.0,0.0,4992,237
6,117000,12.99,2494,8,1199000,1.0,0.0,0.0,0.0,1.0,793,545
8,60000,19.81,1086,5,230000,0.0,0.0,0.0,1.0,1.0,2982,410
5,19000,18.9,1197,5,535000,0.0,0.0,0.0,1.0,1.0,2982,580
7,90000,12.05,2179,7,600000,1.0,0.0,0.0,0.0,1.0,1011,273
12,30000,20.36,1197,5,300000,0.0,0.0,0.0,1.0,1.0,2982,410
4,39871,23.84,1199,5,460000,0.0,0.0,0.0,1.0,1.0,430,145
3,17000,20.51,998,5,515000,0.0,0.0,0.0,1.0,0.0,4992,717
7,100000,15.96,2523,7,510000,1.0,0.0,0.0,0.0,1.0,1011,211
4,167000,13.68,2393,7,1695000,1.0,0.0,0.0,0.0,1.0,793,545
7,132220,20.14,1498,5,450000,1.0,0.0,0.0,0.0,1.0,620,373
2,12000,24.3,1248,5,950000,1.0,0.0,0.0,0.0,1.0,4992,295
8,48000,22.74,796,5,200000,0.0,0.0,0.0,1.0,1.0,4992,778
7,64000,17.11,1968,5,1545000,1.0,0.0,0.0,0.0,0.0,192,99
11,100000,17.8,1248,5,217000,1.0,0.0,0.0,0.0,1.0,4992,781
5,49000,18.6,1197,5,695000,0.0,0.0,0.0,1.0,1.0,2982,906
5,8700,18.9,1197,5,450000,0.0,0.0,0.0,1.0,1.0,2982,580
9,70000,11.79,2179,8,690000,1.0,0.0,0.0,0.0,0.0,1011,273
2,25000,18.6,1197,5,775000,0.0,0.0,0.0,1.0,1.0,2982,906
9,85508,18.6,1197,5,425000,0.0,0.0,0.0,1.0,1.0,4992,781
4,91000,15.4,1997,7,915000,1.0,0.0,0.0,0.0,1.0,1011,273
6,52000,26.59,1248,5,490000,1.0,0.0,0.0,0.0,1.0,4992,890
17,50000,18.9,998,5,50000,0.0,0.0,0.0,1.0,1.0,4992,717
6,156000,23.9,1582,5,900000,1.0,0.0,0.0,0.0,1.0,2982,492
2,16876,23.84,1199,5,498000,0.0,0.0,0.0,1.0,1.0,430,145
6,49134,20.4,1197,5,450000,0.0,0.0,0.0,1.0,1.0,4992,781
3,15000,17.4,1497,5,844000,0.0,0.0,0.0,1.0,1.0,1485,757
6,30000,18.9,1197,5,450000,0.0,0.0,0.0,1.0,1.0,2982,580
2,13500,21.4,1197,5,720000,0.0,0.0,0.0,1.0,1.0,4992,364
11,80000,13.5,1799,5,240000,0.0,0.0,0.0,1.0,1.0,1485,59
4,29852,26.6,998,5,431000,0.0,0.0,0.0,0.0,1.0,4992,717
7,80000,15.1,2179,7,850000,1.0,0.0,0.0,0.0,1.0,1011,330
8,92000,15.1,2179,7,885000,1.0,0.0,0.0,0.0,1.0,1011,330
4,27000,24.3,1248,5,875000,1.0,0.0,0.0,0.0,1.0,4992,295
7,30000,12.99,2494,7,1250000,1.0,0.0,0.0,0.0,1.0,793,545
7,84000,26.0,1498,5,400000,1.0,0.0,0.0,0.0,1.0,1485,757
7,37540,16.93,1197,5,565000,0.0,0.0,0.0,1.0,0.0,620,247
8,20670,20.51,998,5,345000,0.0,0.0,0.0,1.0,1.0,4992,717
5,30000,20.68,1995,5,2200000,1.0,0.0,0.0,0.0,0.0,439,54
8,147000,12.99,2494,8,925000,1.0,0.0,0.0,0.0,1.0,793,545
11,142500,16.73,2495,5,1150000,1.0,0.0,0.0,0.0,0.0,439,118
6,60000,17.4,1497,5,625000,0.0,0.0,0.0,1.0,1.0,1485,757
5,66200,24.3,1248,5,750000,1.0,0.0,0.0,0.0,1.0,4992,295
4,18900,22.7,799,5,245000,0.0,0.0,0.0,1.0,1.0,170,75
4,30503,22.0,1197,5,645000,0.0,0.0,0.0,1.0,0.0,4992,890
8,64000,17.01,1591,5,525000,0.0,0.0,0.0,1.0,1.0,2982,492
10,6708,18.5,1197,5,265000,0.0,0.0,0.0,1.0,1.0,2982,906
6,68000,18.53,1968,5,2550000,1.0,0.0,0.0,0.0,0.0,192,64
9,70000,17.68,1968,5,1600000,1.0,0.0,0.0,0.0,0.0,192,64
1,150000,19.87,1461,5,600000,1.0,0.0,0.0,0.0,0.0,536,218
8,122772,12.05,2179,7,650000,1.0,0.0,0.0,0.0,1.0,1011,273
3,35000,24.3,1248,5,734000,1.0,0.0,0.0,0.0,1.0,4992,295
3,60000,21.38,1396,5,950000,1.0,0.0,0.0,0.0,1.0,2982,336
4,20125,20.5,1598,5,800000,1.0,0.0,0.0,0.0,1.0,334,182
8,38000,19.1,1197,5,395000,0.0,0.0,0.0,1.0,1.0,4992,890
1,5000,22.05,796,5,373000,0.0,0.0,0.0,1.0,1.0,4992,778
10,89000,19.3,1248,5,360000,1.0,0.0,0.0,0.0,1.0,4992,890
2,17000,20.52,1197,5,550000,0.0,0.0,0.0,1.0,1.0,4992,717
1,2400,21.01,1197,5,700000,0.0,0.0,0.0,1.0,1.0,4992,364
3,62000,24.3,1248,5,975000,1.0,0.0,0.0,0.0,1.0,4992,295
4,43000,18.9,1197,5,550000,0.0,0.0,0.0,1.0,1.0,2982,580
7,50000,11.3,2987,7,3650000,1.0,0.0,0.0,0.0,0.0,337,36
10,120000,26.2,998,5,250000,0.0,0.0,1.0,0.0,1.0,4992,717
10,33111,19.7,796,5,205000,0.0,0.0,0.0,1.0,1.0,4992,778
7,60000,14.6,998,5,350000,0.0,0.0,1.0,0.0,1.0,4992,717
8,41000,10.0,2143,5,1450000,1.0,0.0,0.0,0.0,0.0,337,125
4,80000,18.6,1197,5,750000,0.0,0.0,0.0,1.0,1.0,2982,906
7,98000,26.0,1498,5,595000,1.0,0.0,0.0,0.0,1.0,1485,757
6,90431,20.45,1461,5,500000,1.0,0.0,0.0,0.0,1.0,536,218
7,63000,20.36,1197,5,295000,0.0,0.0,0.0,1.0,1.0,2982,410
